Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,0,9.652,0
Kne,0,5.458,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
Kne,0.11938,5.4203812,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-3.30504,6.08,0
Kne,1.1938,5.081812,0
Ank,0,0.3302,0
Hip,-2.974536,6.4372,0
Kne,1.07442,5.1194308,0
Ank,0,0.3302,0
Hip,-2.644032,6.7944,0
Kne,0.95504,5.1570496,0
Ank,0,0.3302,0
Hip,-2.313528,7.1516,0
Kne,0.83566,5.1946684,0
Ank,0,0.3302,0
Hip,-1.983024,7.5088,0
Kne,0.71628,5.2322872,0
Ank,0,0.3302,0
Hip,-1.65252,7.866,0
Kne,0.5969,5.269906,0
Ank,0,0.3302,0
Hip,-1.322016,8.2232,0
Kne,0.47752,5.3075248,0
Ank,0,0.3302,0
Hip,-0.991512,8.5804,0
Kne,0.35814,5.3451436,0
Ank,0,0.3302,0
Hip,-0.661008,8.9376,0
Kne,0.23876,5.3827624,0
Ank,0,0.3302,0
Hip,-0.330504,9.2948,0
